id,itemnum,itemtype,min_level,max_level,prob,map,mob,alt
433,3,2,0,0,100,0,1701,0|0|0|0|0|0|0|0
434,3,2,0,0,100,0,1702,0|0|0|0|0|0|0|0
435,3,2,0,0,100,0,1703,0|0|0|0|0|0|0|0
436,3,2,0,0,100,0,1704,0|0|0|0|0|0|0|0
437,3,2,0,0,100,0,1705,0|0|0|0|0|0|0|0
438,3,2,0,0,100,0,1706,0|0|0|0|0|0|0|0
439,3,2,0,0,100,0,1707,0|0|0|0|0|0|0|0
440,3,2,0,0,100,0,1708,0|0|0|0|0|0|0|0
441,3,3,0,0,100,0,1,0|0|0|0|0|0|0|0
442,3,3,0,0,100,0,8,0|0|0|0|0|0|0|0
443,3,3,0,0,100,0,9,0|0|0|0|0|0|0|0
444,3,3,0,0,100,0,10,0|0|0|0|0|0|0|0
445,3,3,0,0,100,0,1275,0|0|0|0|0|0|0|0
446,3,3,0,0,100,0,1276,0|0|0|0|0|0|0|0
447,3,3,0,0,100,0,1277,0|0|0|0|0|0|0|0
448,3,3,0,0,100,0,1701,0|0|0|0|0|0|0|0
449,3,3,0,0,100,0,1702,0|0|0|0|0|0|0|0
450,3,3,0,0,100,0,1703,0|0|0|0|0|0|0|0
451,3,3,0,0,100,0,1704,0|0|0|0|0|0|0|0
452,3,3,0,0,100,0,1705,0|0|0|0|0|0|0|0
453,3,3,0,0,100,0,1706,0|0|0|0|0|0|0|0
454,3,3,0,0,100,0,1707,0|0|0|0|0|0|0|0
455,3,3,0,0,100,0,1708,0|0|0|0|0|0|0|0
456,3,4,0,0,100,0,1,0|0|0|0|0|0|0|0
457,3,4,0,0,100,0,8,0|0|0|0|0|0|0|0
458,3,4,0,0,100,0,9,0|0|0|0|0|0|0|0
459,3,4,0,0,100,0,10,0|0|0|0|0|0|0|0
460,3,4,0,0,100,0,1275,0|0|0|0|0|0|0|0
461,3,4,0,0,100,0,1276,0|0|0|0|0|0|0|0
462,3,4,0,0,100,0,1277,0|0|0|0|0|0|0|0
463,3,4,0,0,100,0,1701,0|0|0|0|0|0|0|0
464,3,4,0,0,100,0,1702,0|0|0|0|0|0|0|0
465,3,4,0,0,100,0,1703,0|0|0|0|0|0|0|0
466,3,4,0,0,100,0,1704,0|0|0|0|0|0|0|0
467,3,4,0,0,100,0,1705,0|0|0|0|0|0|0|0
468,3,4,0,0,100,0,1706,0|0|0|0|0|0|0|0
469,3,4,0,0,100,0,1707,0|0|0|0|0|0|0|0
470,3,4,0,0,100,0,1708,0|0|0|0|0|0|0|0
471,3,5,0,0,100,0,1,0|0|0|0|0|0|0|0
472,3,5,0,0,100,0,8,0|0|0|0|0|0|0|0
473,3,5,0,0,100,0,9,0|0|0|0|0|0|0|0
474,3,5,0,0,100,0,10,0|0|0|0|0|0|0|0
475,3,5,0,0,100,0,1275,0|0|0|0|0|0|0|0
476,3,5,0,0,100,0,1276,0|0|0|0|0|0|0|0
477,3,5,0,0,100,0,1277,0|0|0|0|0|0|0|0
478,3,5,0,0,100,0,1701,0|0|0|0|0|0|0|0
479,3,5,0,0,100,0,1702,0|0|0|0|0|0|0|0
480,3,5,0,0,100,0,1703,0|0|0|0|0|0|0|0
481,3,5,0,0,100,0,1704,0|0|0|0|0|0|0|0
482,3,5,0,0,100,0,1705,0|0|0|0|0|0|0|0
483,3,5,0,0,100,0,1706,0|0|0|0|0|0|0|0
484,3,5,0,0,100,0,1707,0|0|0|0|0|0|0|0
485,3,5,0,0,100,0,1708,0|0|0|0|0|0|0|0
486,304,3,0,0,100,0,1,0|0|0|0|0|0|0|0
487,304,3,0,0,100,0,8,0|0|0|0|0|0|0|0
488,304,3,0,0,100,0,9,0|0|0|0|0|0|0|0
489,304,3,0,0,100,0,10,0|0|0|0|0|0|0|0
490,304,3,0,0,100,0,1275,0|0|0|0|0|0|0|0
491,304,3,0,0,100,0,1276,0|0|0|0|0|0|0|0
492,304,3,0,0,100,0,1277,0|0|0|0|0|0|0|0
493,304,3,0,0,100,0,1701,0|0|0|0|0|0|0|0
494,304,3,0,0,100,0,1702,0|0|0|0|0|0|0|0
495,304,3,0,0,100,0,1703,0|0|0|0|0|0|0|0
496,304,3,0,0,100,0,1704,0|0|0|0|0|0|0|0
497,304,3,0,0,100,0,1705,0|0|0|0|0|0|0|0
498,304,3,0,0,100,0,1706,0|0|0|0|0|0|0|0
499,304,3,0,0,100,0,1707,0|0|0|0|0|0|0|0
500,304,3,0,0,100,0,1708,0|0|0|0|0|0|0|0
501,401,2,0,0,100,0,1,0|0|0|0|0|0|0|0
502,401,2,0,0,100,0,8,0|0|0|0|0|0|0|0
503,401,2,0,0,100,0,9,0|0|0|0|0|0|0|0
504,401,2,0,0,100,0,10,0|0|0|0|0|0|0|0
505,401,2,0,0,100,0,1275,0|0|0|0|0|0|0|0
506,401,2,0,0,100,0,1276,0|0|0|0|0|0|0|0
507,401,2,0,0,100,0,1277,0|0|0|0|0|0|0|0
508,401,2,0,0,100,0,1701,0|0|0|0|0|0|0|0
509,401,2,0,0,100,0,1702,0|0|0|0|0|0|0|0
510,401,2,0,0,100,0,1703,0|0|0|0|0|0|0|0
511,401,2,0,0,100,0,1704,0|0|0|0|0|0|0|0
512,401,2,0,0,100,0,1705,0|0|0|0|0|0|0|0
513,401,2,0,0,100,0,1706,0|0|0|0|0|0|0|0
514,401,2,0,0,100,0,1707,0|0|0|0|0|0|0|0
515,401,2,0,0,100,0,1708,0|0|0|0|0|0|0|0
516,302,5,0,0,100,0,1,0|0|0|0|0|0|0|0
517,302,5,0,0,100,0,8,0|0|0|0|0|0|0|0
518,302,5,0,0,100,0,9,0|0|0|0|0|0|0|0
519,302,5,0,0,100,0,10,0|0|0|0|0|0|0|0
520,302,5,0,0,100,0,1275,0|0|0|0|0|0|0|0
521,302,5,0,0,100,0,1276,0|0|0|0|0|0|0|0
522,302,5,0,0,100,0,1277,0|0|0|0|0|0|0|0
523,302,5,0,0,100,0,1701,0|0|0|0|0|0|0|0
524,302,5,0,0,100,0,1702,0|0|0|0|0|0|0|0
525,302,5,0,0,100,0,1703,0|0|0|0|0|0|0|0
526,302,5,0,0,100,0,1704,0|0|0|0|0|0|0|0
527,302,5,0,0,100,0,1705,0|0|0|0|0|0|0|0
528,302,5,0,0,100,0,1706,0|0|0|0|0|0|0|0
529,302,5,0,0,100,0,1707,0|0|0|0|0|0|0|0
530,302,5,0,0,100,0,1708,0|0|0|0|0|0|0|0
531,303,4,0,0,100,0,1,0|0|0|0|0|0|0|0
532,303,4,0,0,100,0,8,0|0|0|0|0|0|0|0
533,303,4,0,0,100,0,9,0|0|0|0|0|0|0|0
534,303,4,0,0,100,0,10,0|0|0|0|0|0|0|0
535,303,4,0,0,100,0,1275,0|0|0|0|0|0|0|0
536,303,4,0,0,100,0,1276,0|0|0|0|0|0|0|0
537,303,4,0,0,100,0,1277,0|0|0|0|0|0|0|0
538,303,4,0,0,100,0,1701,0|0|0|0|0|0|0|0
539,303,4,0,0,100,0,1702,0|0|0|0|0|0|0|0
540,303,4,0,0,100,0,1703,0|0|0|0|0|0|0|0
541,303,4,0,0,100,0,1704,0|0|0|0|0|0|0|0
542,303,4,0,0,100,0,1705,0|0|0|0|0|0|0|0
543,303,4,0,0,100,0,1706,0|0|0|0|0|0|0|0
544,303,4,0,0,100,0,1707,0|0|0|0|0|0|0|0
545,303,4,0,0,100,0,1708,0|0|0|0|0|0|0|0
546,171,12,0,0,700,0,2,0|0|0|0|0|0|0|0
547,173,12,0,0,800,0,2,0|0|0|0|0|0|0|0
548,101,10,0,0,100,0,2,0|0|0|0|0|0|0|0
549,120,10,0,0,100,0,2,0|0|0|0|0|0|0|0
550,2,8,0,0,100,0,2,0|0|0|0|0|0|0|0
551,161,8,0,0,100,0,2,0|0|0|0|0|0|0|0
552,201,8,0,0,100,0,2,0|0|0|0|0|0|0|0
553,31,8,0,0,100,0,2,0|0|0|0|0|0|0|0
554,4,2,0,0,100,0,2,0|0|0|0|0|0|0|0
555,4,3,0,0,100,0,2,0|0|0|0|0|0|0|0
556,4,4,0,0,100,0,2,0|0|0|0|0|0|0|0
557,4,5,0,0,100,0,2,0|0|0|0|0|0|0|0
558,203,3,0,0,100,0,2,0|0|0|0|0|0|0|0
559,303,2,0,0,100,0,2,0|0|0|0|0|0|0|0
560,203,5,0,0,100,0,2,0|0|0|0|0|0|0|0
561,203,4,0,0,100,0,2,0|0|0|0|0|0|0|0
562,171,12,0,0,700,0,4,0|0|0|0|0|0|0|0
563,120,10,0,0,100,0,4,0|0|0|0|0|0|0|0
564,173,12,0,0,500,0,4,0|0|0|0|0|0|0|0
565,101,10,0,0,100,0,4,0|0|0|0|0|0|0|0
566,178,12,0,0,100,0,4,0|0|0|0|0|0|0|0
567,31,8,0,0,100,0,4,0|0|0|0|0|0|0|0
568,2,8,0,0,100,0,4,0|0|0|0|0|0|0|0
569,161,8,0,0,100,0,4,0|0|0|0|0|0|0|0
570,201,8,0,0,100,0,4,0|0|0|0|0|0|0|0
571,5,2,0,0,100,0,4,0|0|0|0|0|0|0|0
572,5,3,0,0,100,0,4,0|0|0|0|0|0|0|0
573,5,4,0,0,100,0,4,0|0|0|0|0|0|0|0
574,5,5,0,0,100,0,4,0|0|0|0|0|0|0|0
575,403,3,0,0,100,0,4,0|0|0|0|0|0|0|0
576,406,2,0,0,100,0,4,0|0|0|0|0|0|0|0
577,401,5,0,0,100,0,4,0|0|0|0|0|0|0|0
578,402,4,0,0,100,0,4,0|0|0|0|0|0|0|0
579,171,12,0,0,500,0,11,0|0|0|0|0|0|0|0
580,176,12,0,0,900,0,11,0|0|0|0|0|0|0|0
581,101,10,0,0,100,0,11,0|0|0|0|0|0|0|0
582,120,10,0,0,100,0,11,0|0|0|0|0|0|0|0
583,2,8,0,0,100,0,11,0|0|0|0|0|0|0|0
584,161,8,0,0,100,0,11,0|0|0|0|0|0|0|0
585,201,8,0,0,100,0,11,0|0|0|0|0|0|0|0
586,31,8,0,0,100,0,11,0|0|0|0|0|0|0|0
587,4,2,0,0,100,0,11,0|0|0|0|0|0|0|0
588,4,3,0,0,100,0,11,0|0|0|0|0|0|0|0
589,4,4,0,0,100,0,11,0|0|0|0|0|0|0|0
590,4,5,0,0,100,0,11,0|0|0|0|0|0|0|0
591,404,3,0,0,100,0,11,0|0|0|0|0|0|0|0
592,601,2,0,0,100,0,11,0|0|0|0|0|0|0|0
593,406,5,0,0,100,0,11,0|0|0|0|0|0|0|0
594,405,4,0,0,100,0,11,0|0|0|0|0|0|0|0
595,171,12,0,0,600,0,3,0|0|0|0|0|0|0|0
596,120,10,0,0,100,0,3,0|0|0|0|0|0|0|0
597,176,12,0,0,700,0,3,0|0|0|0|0|0|0|0
598,101,10,0,0,100,0,3,0|0|0|0|0|0|0|0
599,31,8,0,0,100,0,3,0|0|0|0|0|0|0|0
600,2,8,0,0,100,0,3,0|0|0|0|0|0|0|0
601,161,8,0,0,100,0,3,0|0|0|0|0|0|0|0
602,201,8,0,0,100,0,3,0|0|0|0|0|0|0|0
603,202,3,0,0,100,0,3,0|0|0|0|0|0|0|0
604,302,2,0,0,100,0,3,0|0|0|0|0|0|0|0
605,202,5,0,0,100,0,3,0|0|0|0|0|0|0|0
606,202,4,0,0,100,0,3,0|0|0|0|0|0|0|0
607,171,12,0,0,700,0,5,0|0|0|0|0|0|0|0
608,176,12,0,0,800,0,5,0|0|0|0|0|0|0|0
609,101,10,0,0,100,0,5,0|0|0|0|0|0|0|0
610,120,10,0,0,100,0,5,0|0|0|0|0|0|0|0
611,177,12,0,0,100,0,5,0|0|0|0|0|0|0|0
612,3,8,0,0,100,0,5,0|0|0|0|0|0|0|0
613,32,8,0,0,100,0,5,0|0|0|0|0|0|0|0
614,101,8,0,0,100,0,5,0|0|0|0|0|0|0|0
615,131,8,0,0,100,0,5,0|0|0|0|0|0|0|0
616,162,8,0,0,100,0,5,0|0|0|0|0|0|0|0
617,202,8,0,0,100,0,5,0|0|0|0|0|0|0|0
618,301,8,0,0,100,0,5,0|0|0|0|0|0|0|0
619,331,8,0,0,100,0,5,0|0|0|0|0|0|0|0
620,401,8,0,0,100,0,5,0|0|0|0|0|0|0|0
621,204,3,0,0,100,0,5,0|0|0|0|0|0|0|0
622,31,2,0,0,100,0,5,0|0|0|0|0|0|0|0
623,61,3,0,0,100,0,5,0|0|0|0|0|0|0|0
624,91,4,0,0,100,0,5,0|0|0|0|0|0|0|0
625,121,5,0,0,100,0,5,0|0|0|0|0|0|0|0
626,304,2,0,0,100,0,5,0|0|0|0|0|0|0|0
627,204,5,0,0,100,0,5,0|0|0|0|0|0|0|0
628,204,4,0,0,100,0,5,0|0|0|0|0|0|0|0
629,171,12,0,0,900,0,12,0|0|0|0|0|0|0|0
630,176,12,0,0,600,0,12,0|0|0|0|0|0|0|0
631,120,10,0,0,100,0,12,0|0|0|0|0|0|0|0
632,101,10,0,0,100,0,12,0|0|0|0|0|0|0|0
633,177,12,0,0,100,0,12,0|0|0|0|0|0|0|0
634,81,12,0,0,100,0,12,0|0|0|0|0|0|0|0
635,401,8,0,0,100,0,12,0|0|0|0|0|0|0|0
636,331,8,0,0,100,0,12,0|0|0|0|0|0|0|0
637,301,8,0,0,100,0,12,0|0|0|0|0|0|0|0
638,202,8,0,0,100,0,12,0|0|0|0|0|0|0|0
639,162,8,0,0,100,0,12,0|0|0|0|0|0|0|0
640,131,8,0,0,100,0,12,0|0|0|0|0|0|0|0
641,101,8,0,0,100,0,12,0|0|0|0|0|0|0|0
642,32,8,0,0,100,0,12,0|0|0|0|0|0|0|0
643,3,8,0,0,100,0,12,0|0|0|0|0|0|0|0
644,305,2,0,0,100,0,12,0|0|0|0|0|0|0|0
645,31,3,0,0,100,0,12,0|0|0|0|0|0|0|0
646,61,4,0,0,100,0,12,0|0|0|0|0|0|0|0
647,91,5,0,0,100,0,12,0|0|0|0|0|0|0|0
648,121,2,0,0,100,0,12,0|0|0|0|0|0|0|0
649,205,3,0,0,100,0,12,0|0|0|0|0|0|0|0
650,205,4,0,0,100,0,12,0|0|0|0|0|0|0|0
651,205,5,0,0,100,0,12,0|0|0|0|0|0|0|0
652,173,12,0,0,900,0,13,0|0|0|0|0|0|0|0
653,101,10,0,0,100,0,13,0|0|0|0|0|0|0|0
654,120,10,0,0,100,0,13,0|0|0|0|0|0|0|0
655,174,12,0,0,500,0,13,0|0|0|0|0|0|0|0
656,3,8,0,0,100,0,13,0|0|0|0|0|0|0|0
657,32,8,0,0,100,0,13,0|0|0|0|0|0|0|0
658,101,8,0,0,100,0,13,0|0|0|0|0|0|0|0
659,131,8,0,0,100,0,13,0|0|0|0|0|0|0|0
660,162,8,0,0,100,0,13,0|0|0|0|0|0|0|0
661,202,8,0,0,100,0,13,0|0|0|0|0|0|0|0
662,301,8,0,0,100,0,13,0|0|0|0|0|0|0|0
663,331,8,0,0,100,0,13,0|0|0|0|0|0|0|0
664,401,8,0,0,100,0,13,0|0|0|0|0|0|0|0
665,505,3,0,0,100,0,13,0|0|0|0|0|0|0|0
666,31,4,0,0,100,0,13,0|0|0|0|0|0|0|0
667,61,5,0,0,100,0,13,0|0|0|0|0|0|0|0
668,91,2,0,0,100,0,13,0|0|0|0|0|0|0|0
669,121,3,0,0,100,0,13,0|0|0|0|0|0|0|0
670,602,2,0,0,100,0,13,0|0|0|0|0|0|0|0
671,503,5,0,0,100,0,13,0|0|0|0|0|0|0|0
672,504,4,0,0,100,0,13,0|0|0|0|0|0|0|0
673,174,12,0,0,400,0,41,0|0|0|0|0|0|0|0
674,173,12,0,0,600,0,41,0|0|0|0|0|0|0|0
675,120,10,0,0,100,0,41,0|0|0|0|0|0|0|0
676,101,10,0,0,100,0,41,0|0|0|0|0|0|0|0
677,196,12,0,0,500,0,41,0|0|0|0|0|0|0|0
678,81,12,0,0,100,0,41,0|0|0|0|0|0|0|0
679,401,8,0,0,100,0,41,0|0|0|0|0|0|0|0
680,3,8,0,0,100,0,41,0|0|0|0|0|0|0|0
681,331,8,0,0,100,0,41,0|0|0|0|0|0|0|0
682,32,8,0,0,100,0,41,0|0|0|0|0|0|0|0
683,301,8,0,0,100,0,41,0|0|0|0|0|0|0|0
684,101,8,0,0,100,0,41,0|0|0|0|0|0|0|0
685,131,8,0,0,100,0,41,0|0|0|0|0|0|0|0
686,202,8,0,0,100,0,41,0|0|0|0|0|0|0|0
687,162,8,0,0,100,0,41,0|0|0|0|0|0|0|0
688,206,3,0,0,100,0,41,0|0|0|0|0|0|0|0
689,31,5,0,0,100,0,41,0|0|0|0|0|0|0|0
690,61,2,0,0,100,0,41,0|0|0|0|0|0|0|0
691,91,3,0,0,100,0,41,0|0|0|0|0|0|0|0
692,121,4,0,0,100,0,41,0|0|0|0|0|0|0|0
693,1,9,0,0,100,0,41,0|0|0|0|0|0|0|0
694,306,2,0,0,100,0,41,0|0|0|0|0|0|0|0
695,206,5,0,0,100,0,41,0|0|0|0|0|0|0|0
696,206,4,0,0,100,0,41,0|0|0|0|0|0|0|0
697,173,12,0,0,800,0,42,0|0|0|0|0|0|0|0
698,174,12,0,0,600,0,42,0|0|0|0|0|0|0|0
699,101,10,0,0,100,0,42,0|0|0|0|0|0|0|0
700,120,10,0,0,100,0,42,0|0|0|0|0|0|0|0
701,32,8,0,0,100,0,42,0|0|0|0|0|0|0|0
702,401,8,0,0,100,0,42,0|0|0|0|0|0|0|0
703,3,8,0,0,100,0,42,0|0|0|0|0|0|0|0
704,331,8,0,0,100,0,42,0|0|0|0|0|0|0|0
705,101,8,0,0,100,0,42,0|0|0|0|0|0|0|0
706,301,8,0,0,100,0,42,0|0|0|0|0|0|0|0
707,131,8,0,0,100,0,42,0|0|0|0|0|0|0|0
708,162,8,0,0,100,0,42,0|0|0|0|0|0|0|0
709,202,8,0,0,100,0,42,0|0|0|0|0|0|0|0
710,204,4,0,0,100,0,42,0|0|0|0|0|0|0|0
711,31,2,0,0,100,0,42,0|0|0|0|0|0|0|0
712,61,3,0,0,100,0,42,0|0|0|0|0|0|0|0
713,91,4,0,0,100,0,42,0|0|0|0|0|0|0|0
714,121,5,0,0,100,0,42,0|0|0|0|0|0|0|0
715,1,9,0,0,100,0,42,0|0|0|0|0|0|0|0
716,204,3,0,0,100,0,42,0|0|0|0|0|0|0|0
717,304,2,0,0,100,0,42,0|0|0|0|0|0|0|0
718,204,5,0,0,100,0,42,0|0|0|0|0|0|0|0
719,173,12,0,0,900,0,301,0|0|0|0|0|0|0|0
720,174,12,0,0,500,0,301,0|0|0|0|0|0|0|0
721,120,10,0,0,100,0,301,0|0|0|0|0|0|0|0
722,101,10,0,0,100,0,301,0|0|0|0|0|0|0|0
723,184,12,0,0,100,0,301,0|0|0|0|0|0|0|0
724,3,8,0,0,100,0,301,0|0|0|0|0|0|0|0
725,32,8,0,0,100,0,301,0|0|0|0|0|0|0|0
726,401,8,0,0,100,0,301,0|0|0|0|0|0|0|0
727,101,8,0,0,100,0,301,0|0|0|0|0|0|0|0
728,331,8,0,0,100,0,301,0|0|0|0|0|0|0|0
729,131,8,0,0,100,0,301,0|0|0|0|0|0|0|0
730,301,8,0,0,100,0,301,0|0|0|0|0|0|0|0
731,162,8,0,0,100,0,301,0|0|0|0|0|0|0|0
732,202,8,0,0,100,0,301,0|0|0|0|0|0|0|0
733,305,2,0,0,100,0,301,0|0|0|0|0|0|0|0
734,31,5,0,0,100,0,301,0|0|0|0|0|0|0|0
735,61,2,0,0,100,0,301,0|0|0|0|0|0|0|0
736,91,3,0,0,100,0,301,0|0|0|0|0|0|0|0
737,121,4,0,0,100,0,301,0|0|0|0|0|0|0|0
738,1,9,0,0,100,0,301,0|0|0|0|0|0|0|0
739,205,3,0,0,100,0,301,0|0|0|0|0|0|0|0
740,205,4,0,0,100,0,301,0|0|0|0|0|0|0|0
741,205,5,0,0,100,0,301,0|0|0|0|0|0|0|0
742,176,12,0,0,500,0,1278,0|0|0|0|0|0|0|0
743,102,10,0,0,100,0,1278,0|0|0|0|0|0|0|0
744,175,12,0,0,800,0,1278,0|0|0|0|0|0|0|0
745,121,10,0,0,100,0,1278,0|0|0|0|0|0|0|0
746,4,8,0,0,100,0,1278,0|0|0|0|0|0|0|0
747,33,8,0,0,100,0,1278,0|0|0|0|0|0|0|0
748,102,8,0,0,100,0,1278,0|0|0|0|0|0|0|0
749,132,8,0,0,100,0,1278,0|0|0|0|0|0|0|0
750,163,8,0,0,100,0,1278,0|0|0|0|0|0|0|0
751,203,8,0,0,100,0,1278,0|0|0|0|0|0|0|0
752,302,8,0,0,100,0,1278,0|0|0|0|0|0|0|0
753,332,8,0,0,100,0,1278,0|0|0|0|0|0|0|0
754,402,8,0,0,100,0,1278,0|0|0|0|0|0|0|0
755,307,3,0,0,100,0,1278,0|0|0|0|0|0|0|0
756,8,2,0,0,100,0,1278,0|0|0|0|0|0|0|0
757,8,3,0,0,100,0,1278,0|0|0|0|0|0|0|0
758,8,4,0,0,100,0,1278,0|0|0|0|0|0|0|0
759,8,5,0,0,100,0,1278,0|0|0|0|0|0|0|0
760,61,9,0,0,100,0,1278,0|0|0|0|0|0|0|0
761,413,2,0,0,100,0,1278,0|0|0|0|0|0|0|0
762,413,5,0,0,100,0,1278,0|0|0|0|0|0|0|0
763,513,4,0,0,100,0,1278,0|0|0|0|0|0|0|0
764,502,8,0,0,100,0,1278,0|0|0|0|0|0|0|0
765,176,12,0,0,600,0,21,0|0|0|0|0|0|0|0
766,175,12,0,0,800,0,21,0|0|0|0|0|0|0|0
767,121,10,0,0,100,0,21,0|0|0|0|0|0|0|0
768,102,10,0,0,100,0,21,0|0|0|0|0|0|0|0
769,163,8,0,0,100,0,21,0|0|0|0|0|0|0|0
770,203,8,0,0,100,0,21,0|0|0|0|0|0|0|0
771,132,8,0,0,100,0,21,0|0|0|0|0|0|0|0
772,102,8,0,0,100,0,21,0|0|0|0|0|0|0|0
773,302,8,0,0,100,0,21,0|0|0|0|0|0|0|0
774,33,8,0,0,100,0,21,0|0|0|0|0|0|0|0
775,332,8,0,0,100,0,21,0|0|0|0|0|0|0|0
776,4,8,0,0,100,0,21,0|0|0|0|0|0|0|0
777,402,8,0,0,100,0,21,0|0|0|0|0|0|0|0
778,308,3,0,0,100,0,21,0|0|0|0|0|0|0|0
779,8,2,0,0,100,0,21,0|0|0|0|0|0|0|0
780,8,3,0,0,100,0,21,0|0|0|0|0|0|0|0
781,8,4,0,0,100,0,21,0|0|0|0|0|0|0|0
782,8,5,0,0,100,0,21,0|0|0|0|0|0|0|0
783,61,9,0,0,100,0,21,0|0|0|0|0|0|0|0
784,513,2,0,0,100,0,21,0|0|0|0|0|0|0|0
785,513,5,0,0,100,0,21,0|0|0|0|0|0|0|0
786,307,4,0,0,100,0,21,0|0|0|0|0|0|0|0
787,638,8,0,0,100,0,21,0|0|0|0|0|0|0|0
788,176,12,0,0,800,0,1279,0|0|0|0|0|0|0|0
789,175,12,0,0,900,0,1279,0|0|0|0|0|0|0|0
790,102,10,0,0,100,0,1279,0|0|0|0|0|0|0|0
791,121,10,0,0,100,0,1279,0|0|0|0|0|0|0|0
792,402,8,0,0,100,0,1279,0|0|0|0|0|0|0|0
793,4,8,0,0,100,0,1279,0|0|0|0|0|0|0|0
794,332,8,0,0,100,0,1279,0|0|0|0|0|0|0|0
795,33,8,0,0,100,0,1279,0|0|0|0|0|0|0|0
796,302,8,0,0,100,0,1279,0|0|0|0|0|0|0|0
797,102,8,0,0,100,0,1279,0|0|0|0|0|0|0|0
798,132,8,0,0,100,0,1279,0|0|0|0|0|0|0|0
799,203,8,0,0,100,0,1279,0|0|0|0|0|0|0|0
800,163,8,0,0,100,0,1279,0|0|0|0|0|0|0|0
801,309,3,0,0,100,0,1279,0|0|0|0|0|0|0|0
802,8,2,0,0,100,0,1279,0|0|0|0|0|0|0|0
803,8,3,0,0,100,0,1279,0|0|0|0|0|0|0|0
804,8,4,0,0,100,0,1279,0|0|0|0|0|0|0|0
805,8,5,0,0,100,0,1279,0|0|0|0|0|0|0|0
806,61,9,0,0,100,0,1279,0|0|0|0|0|0|0|0
807,412,2,0,0,100,0,1279,0|0|0|0|0|0|0|0
808,311,5,0,0,100,0,1279,0|0|0|0|0|0|0|0
809,310,4,0,0,100,0,1279,0|0|0|0|0|0|0|0
810,704,8,0,0,100,0,1279,0|0|0|0|0|0|0|0
811,175,12,0,0,900,0,15,0|0|0|0|0|0|0|0
812,176,12,0,0,700,0,15,0|0|0|0|0|0|0|0
813,121,10,0,0,100,0,15,0|0|0|0|0|0|0|0
814,102,10,0,0,100,0,15,0|0|0|0|0|0|0|0
815,178,12,0,0,100,0,15,0|0|0|0|0|0|0|0
816,71,12,0,0,100,0,15,0|0|0|0|0|0|0|0
817,33,8,0,0,100,0,15,0|0|0|0|0|0|0|0
818,102,8,0,0,100,0,15,0|0|0|0|0|0|0|0
819,402,8,0,0,100,0,15,0|0|0|0|0|0|0|0
820,132,8,0,0,100,0,15,0|0|0|0|0|0|0|0
821,163,8,0,0,100,0,15,0|0|0|0|0|0|0|0
822,332,8,0,0,100,0,15,0|0|0|0|0|0|0|0
823,203,8,0,0,100,0,15,0|0|0|0|0|0|0|0
824,4,8,0,0,100,0,15,0|0|0|0|0|0|0|0
825,302,8,0,0,100,0,15,0|0|0|0|0|0|0|0
826,409,3,0,0,100,0,15,0|0|0|0|0|0|0|0
827,8,2,0,0,100,0,15,0|0|0|0|0|0|0|0
828,8,3,0,0,100,0,15,0|0|0|0|0|0|0|0
829,8,4,0,0,100,0,15,0|0|0|0|0|0|0|0
830,8,5,0,0,100,0,15,0|0|0|0|0|0|0|0
831,2,9,0,0,100,0,15,0|0|0|0|0|0|0|0
832,507,2,0,0,100,0,15,0|0|0|0|0|0|0|0
833,407,5,0,0,100,0,15,0|0|0|0|0|0|0|0
834,408,4,0,0,100,0,15,0|0|0|0|0|0|0|0
835,525,8,0,0,100,0,15,0|0|0|0|0|0|0|0
836,180,12,0,0,600,0,22,0|0|0|0|0|0|0|0
837,184,12,0,0,300,0,22,0|0|0|0|0|0|0|0
838,120,10,0,0,200,0,22,0|0|0|0|0|0|0|0
839,179,12,0,0,600,0,22,0|0|0|0|0|0|0|0
840,3,8,0,0,100,0,22,0|0|0|0|0|0|0|0
841,32,8,0,0,100,0,22,0|0|0|0|0|0|0|0
842,101,8,0,0,100,0,22,0|0|0|0|0|0|0|0
843,131,8,0,0,100,0,22,0|0|0|0|0|0|0|0
844,162,8,0,0,100,0,22,0|0|0|0|0|0|0|0
845,202,8,0,0,100,0,22,0|0|0|0|0|0|0|0
846,301,8,0,0,100,0,22,0|0|0|0|0|0|0|0
847,331,8,0,0,100,0,22,0|0|0|0|0|0|0|0
848,401,8,0,0,100,0,22,0|0|0|0|0|0|0|0
849,506,3,0,0,100,0,22,0|0|0|0|0|0|0|0
850,6,2,0,0,100,0,22,0|0|0|0|0|0|0|0
851,6,3,0,0,100,0,22,0|0|0|0|0|0|0|0
852,6,4,0,0,100,0,22,0|0|0|0|0|0|0|0
853,6,5,0,0,100,0,22,0|0|0|0|0|0|0|0
854,603,2,0,0,100,0,22,0|0|0|0|0|0|0|0
855,504,5,0,0,100,0,22,0|0|0|0|0|0|0|0
856,505,4,0,0,100,0,22,0|0|0|0|0|0|0|0
857,180,12,0,0,600,0,61,0|0|0|0|0|0|0|0
858,184,12,0,0,500,0,61,0|0|0|0|0|0|0|0
859,101,10,0,0,200,0,61,0|0|0|0|0|0|0|0
860,179,12,0,0,500,0,61,0|0|0|0|0|0|0|0
861,202,8,0,0,100,0,61,0|0|0|0|0|0|0|0
862,162,8,0,0,100,0,61,0|0|0|0|0|0|0|0
863,301,8,0,0,100,0,61,0|0|0|0|0|0|0|0
864,131,8,0,0,100,0,61,0|0|0|0|0|0|0|0
